commune,insee_code,secteur_id,label,rooms,epoch,furnished,dwelling_type,ref_minore,ref_median,ref_majore,year,source,zonage_source
Anglet,64024,47,Anglet — Glacière-Parme-Brindos-Sutar-Aritxague (zone 2),4,>1990,false,maison,7.90,11.30,13.60,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,47,Anglet — Glacière-Parme-Brindos-Sutar-Aritxague (zone 2),4,>1990,true,maison,8.80,12.50,15.00,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,1946-1970,false,appartement,11.30,16.20,19.40,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,1946-1970,true,appartement,12.60,18.00,21.60,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,1971-1990,false,appartement,12.70,18.20,21.80,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,1971-1990,true,appartement,14.10,20.20,24.20,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,<1946,false,appartement,13.10,18.70,22.40,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,<1946,true,appartement,14.60,20.80,25.00,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,>1990,false,appartement,11.50,16.40,19.70,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),1,>1990,true,appartement,12.70,18.20,21.80,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),2,1946-1970,false,appartement,9.00,12.80,15.40,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),2,1946-1970,true,appartement,9.90,14.20,17.00,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),2,1971-1990,false,appartement,9.00,12.90,15.50,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),2,1971-1990,true,appartement,10.00,14.30,17.20,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
Anglet,64024,48,Anglet — Pignada (zone 1),2,<1946,false,appartement,10.00,14.30,17.20,2026,"Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data.","Communauté d'agglomération Pays Basque (via l'application ADWS du simulateur public) · Encadrement Pays Basque — barème applicable à compter du 2025-11-25 · NON DÉTERMINÉE — API applicative publique et non authentifiée, pas un jeu de données publié. Donnée réglementaire (arrêté préfectoral). À faire republier en open data."
